date,yield_10y_change,yield_30y_change,spread_10y_2y,spread_30y_10y,dr007_change,omo_net_injection_amount,avg_futures_return,avg_volume_change,avg_ai_sentiment_score,score_rate_direction,score_curve_shape,score_funding,score_omo,score_futures_volume_price,score_text_signal,score_macro,total_score,market_view
2025-12-12,-0.0008000000000001339,0.023499999999999854,0.4376,0.4091,0.010000000000000009,-193.0,-0.0023239482905465514,0.22267083739711893,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,-0.5,neutral
2025-12-15,0.009200000000000097,0.03049999999999997,0.4444999999999999,0.4303999999999999,0.0,86.0,-0.0028551731149455972,0.03867289859453234,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,0.5,-2.5,bearish
2025-12-16,-0.0029999999999998916,0.0009999999999998899,0.44405000000000006,0.4343999999999997,-0.010000000000000009,180.0,-0.00031084575686352034,-0.1266479393957463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,neutral
2025-12-17,-0.011800000000000033,-0.03799999999999981,0.4373500000000001,0.4081999999999999,0.0,-1430.0,0.0019896093310661778,-0.17022520335129,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.5,1.5,neutral
2025-12-18,0.0015999999999998238,0.008999999999999897,0.44894999999999996,0.41559999999999997,-0.020000000000000018,-186.0,0.0006587528530535014,0.1045035699516279,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.5,neutral
2025-12-19,-0.0047999999999999154,-0.0259999999999998,0.4563999999999999,0.3944000000000001,0.0,-205.0,0.0011491653935712942,-0.12160106575638048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,neutral
2025-12-22,0.010699999999999932,0.016000000000000014,0.4665999999999999,0.39970000000000017,-0.010000000000000009,-636.0,-0.0011139297984900376,0.21731080649973414,0.0,-2.0,0.0,0.0,-1.0,-1.0,0.0,0.5,-3.5,bearish
2025-12-23,-0.006299999999999972,-0.018000000000000238,0.47129999999999983,0.3879999999999999,-0.020000000000000018,-760.0,0.0034525628926367347,0.1536751553155156,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.5,0.5,neutral
2025-12-24,0.00039999999999995595,-0.0029999999999996696,0.4777999999999998,0.3846000000000003,-0.040000000000000036,-208.0,7.850199444744965e-05,-0.26700709023378827,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.5,neutral
2025-12-25,0.0030000000000001137,0.004999999999999893,0.5009000000000001,0.38660000000000005,0.10000000000000009,771.0,-0.0007662568892771726,-0.07432738656537781,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.5,0.5,neutral
2025-12-26,-0.001000000000000112,-0.0019000000000000128,0.51265,0.38570000000000015,-0.030000000000000027,-70.0,0.0013339135483221853,0.14697444048867464,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,2.5,bullish
2025-12-29,0.02080000000000015,0.03500000000000014,0.5042,0.39990000000000014,0.1089,4150.0,-0.0036046243596697947,0.5046143526316011,0.0,-2.0,0.0,-1.0,1.0,-1.0,0.0,0.5,-2.5,bearish
2025-12-30,-0.00019999999999997797,0.0044999999999997264,0.5006000000000002,0.40459999999999985,0.29110000000000014,2532.0,0.00036347808610973087,-0.28038525903685646,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.5,0.5,neutral
2025-12-31,-0.010900000000000132,0.0045999999999999375,0.48719999999999986,0.4200999999999999,0.1499999999999999,5028.0,-0.001227135834711568,0.15765087339266343,0.0,2.0,0.0,-1.0,1.0,-1.0,0.0,0.0,1.0,neutral
2026-01-05,0.01110000000000011,0.014800000000000146,0.47714999999999996,0.42379999999999995,-0.5900000000000001,-4688.0,-0.00020231969103362557,-0.06992003757677444,0.0,-2.0,0.0,1.0,-1.0,0.0,0.0,0.0,-2.0,bearish
2026-01-06,0.024499999999999966,0.028200000000000003,0.48449999999999993,0.4275,-0.010000000000000009,-2963.0,-0.0014827860075235788,0.07014945796944594,0.0,-2.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-4.0,bearish
2026-01-07,0.018999999999999906,0.024099999999999788,0.48629999999999995,0.4325999999999999,0.050000000000000044,-5002.0,-0.001526452600492334,0.08937331005286156,0.0,-2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-5.0,bearish
2026-01-08,-0.011399999999999855,-0.015499999999999847,0.4998500000000001,0.4284999999999999,0.020000000000000018,,0.0015940888703151468,-0.0887458612260394,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,neutral
2026-01-09,-0.012299999999999978,-0.016599999999999948,0.5035500000000002,0.4241999999999999,0.0,,-0.00037300607544205056,-0.15745595968796042,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,bullish
2026-01-12,-0.01970000000000005,-0.010400000000000187,0.5016,0.4334999999999998,0.010000000000000009,726.0,0.0010416211534438058,0.07299793836840016,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,bullish
2026-01-13,-0.006599999999999939,0.000600000000000378,0.49365000000000014,0.4407000000000001,0.050000000000000044,3424.0,0.0009415892728149022,-0.18400300343633372,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,neutral
2026-01-14,-0.0025000000000001688,0.010199999999999765,0.48324999999999974,0.4534,0.020000000000000018,2122.0,0.000206772440718761,0.3750823206778805,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,1.0,neutral
2026-01-15,0.0050000000000001155,0.0030000000000001137,0.49960000000000004,0.4514,-0.06000000000000005,1694.0,0.00039853368187264815,0.059828781804134035,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,bullish
2026-01-16,-0.01200000000000001,-0.002200000000000202,0.5068999999999999,0.46119999999999983,-0.07000000000000006,527.0,-8.299863164362709e-06,-0.12922432454328256,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,bullish
2026-01-19,-0.0031000000000001027,0.03810000000000002,0.4791000000000001,0.5024,0.06000000000000005,722.0,-0.0006672943407533272,-0.25557578064954667,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,neutral
2026-01-20,-0.006699999999999928,-0.006599999999999717,0.4859,0.5025000000000002,0.010000000000000009,-346.0,0.0019848632464605775,0.23968087827575157,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,neutral
2026-01-21,-0.0014000000000000679,-0.032500000000000195,0.4775999999999998,0.47140000000000004,0.0,1227.0,0.0019601534710142476,0.03413887624091307,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,bullish
2026-01-22,0.011300000000000088,0.00749999999999984,0.4841500000000001,0.4675999999999998,0.010000000000000009,309.0,-0.0004700751359901223,-0.19443268107036166,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,bearish
2026-01-23,-0.012699999999999934,-0.022999999999999687,0.4777,0.45730000000000004,-0.010000000000000009,383.0,0.00037801441219659226,0.23941353510431576,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,bullish
2026-01-26,-0.005600000000000049,-0.017100000000000115,0.4668000000000001,0.4458,0.07000000000000006,-78.0,0.00032597599391570586,-0.08942318528726725,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,neutral
2026-01-27,0.006899999999999906,0.015000000000000124,0.46809999999999996,0.4539000000000002,0.020000000000000018,780.0,-0.0008207264346034859,0.0801509979115339,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,neutral
2026-01-28,-0.014699999999999935,-0.008000000000000007,0.4557500000000001,0.4606000000000001,0.010000000000000009,140.0,0.0004651905769091358,-0.08220710982129778,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,bullish
2026-01-29,0.0009999999999998899,0.0029999999999996696,0.4638499999999999,0.4625999999999999,-0.010000000000000009,1438.0,0.000362263749184355,0.2737310165218367,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,bullish
2026-01-30,-0.006199999999999983,0.009000000000000341,0.46055,0.4778000000000002,0.020000000000000018,3525.0,-0.000417246157479928,-0.0348053652740212,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,neutral
2026-02-02,0.008800000000000141,-0.008000000000000007,0.4663999999999999,0.4610000000000001,-0.1100000000000001,-755.0,0.00032384213634714665,0.1553196848398189,0.0,-2.0,0.0,1.0,-1.0,1.0,0.0,0.5,-0.5,neutral
2026-02-03,-0.0028000000000001357,-0.001000000000000334,0.4688999999999999,0.4627999999999999,0.010000000000000009,-2965.0,2.7332666351381762e-05,-0.05750566861803002,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.5,-0.5,neutral
2026-02-04,0.0020999999999999908,0.0030000000000001137,0.4705999999999999,0.4637,0.0,-3025.0,-0.0007486997037327858,0.0038017754164065467,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.5,-1.5,neutral
2026-02-05,-0.0023999999999999577,-0.01200000000000001,0.47140000000000004,0.45409999999999995,0.0,-540.0,0.0014447699100967881,0.10310569112925667,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.5,0.5,neutral
2026-02-06,-0.006699999999999928,-0.020000000000000018,0.45940000000000003,0.44079999999999986,-0.020000000000000018,-1775.0,0.00137549529793074,-0.05453285491656737,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.5,-0.5,neutral
2026-02-09,0.0011999999999998678,-0.0029999999999996696,0.46435000000000004,0.4366000000000003,0.07000000000000006,380.0,0.0008080180110506818,0.06127350538883503,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.5,0.5,neutral
2026-02-10,-0.0020000000000000018,-0.001000000000000334,0.4624499999999998,0.4376,-0.02639999999999998,2059.0,7.830999608060552e-05,-0.15396206733337986,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,2.5,bullish
